"user_id","payment_date","payment_month","mrr","new_mrr","new_users","churned_users","churned_revenue"
H2Tik+BqoLgAQX4uSw/8vA==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
BJlqmsfEshc/QjsD7VgEjg==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
qEF/fPDQLJPXIx6RiSIP1A==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
"7ew71UmoMb73L41PM/YL/w==",2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
ildaqkizLaFesmkjCvlzmQ==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
Lug+Yg90jslWgHEN6dc+Ng==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
v9uJC6CIm0KR00+LpWQUBg==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
ZmjMhgyYl6o8iFq964FEWg==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
BTD3ZjLKfkT6ZRBT9zRwtg==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
"0A5RkQrm+GBgG7KSFk/xhw==",2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
"787jk0VnxM8/sv/0TkvO6A==",2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
F9Jtg6+0qPUKWDgBJxG8cA==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
"7GE5h/3N3lcro3K9T3aujw==",2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-06-30,2022-06-01 00:00:00.000 +0200,5170.86,985.29,27,8,242.16
ni2+3lFt9yVqbt5Vtc8BMQ==,2022-07-01,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
S+4OKFlwA3L8VcjOt8TurA==,2022-07-01,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qqYyR2vRI+7pgiuyTnVM+A==,2022-07-01,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xiXTXOEbWU+HnGOUmgc9/w==,2022-07-01,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
crKNTIblJ0113SKEtSJQHw==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
B7ziVc7jLVg/+snNIp3hLQ==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ngOdQ8biXsraLxTHS862fw==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7zai/c69uF/NhB95HgKuYw==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
pLOCMIX+imLIzoDehgdOPA==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4b7l8C489HEJirtoe7xtFg==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
r9AjQVS2nstu5lpVmDlihA==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3iITAz/ADjFv3PDTgTjxSg==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
iIytnKqiHLJVVoC/S4HgPQ==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
zmZPan/KZoyrIR2r/SvLdA==,2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3Xuq0acIoGEgw19qflIoog==",2022-07-02,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
V7J42heW8l19wiBJ8UpRyw==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"8ncYOMYXeKDelzX40EnuLA==",2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
T+RA0/fgzbUBLF89D4AEDA==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
+XPKfmhBmI2NdGQ96Iaysg==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
crKNTIblJ0113SKEtSJQHw==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
iFFApiXZ2wPdS666BLpKZw==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
q/Tz1C31XWaBUDrRn2ezDw==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
WDsSR+yQGqoMMBfCxqkZlw==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QoHEss2e+b385deeX2p39Q==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ZU1vF9G4TjB+iEZ001MU3g==,2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3rCdNEPkh3vwmYB0BVadEw==",2022-07-03,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QZBiEFECZAgVl5IkN9/cFw==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
eCd4MBHIR4qUWapg05TFLQ==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QoHEss2e+b385deeX2p39Q==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qmZRB16NnnCdNHWUcSyVDQ==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
GEAVJz1gd3SThbDZR01fcA==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ZxxZ87IcpgSh4lQ/VSIjnA==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
psERjQAamFwr88Zadc4wcQ==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Dbff3x5cRk6/tUY3WQdzFQ==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
crKNTIblJ0113SKEtSJQHw==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"5a/eDajN+4bJdigfI5TWoQ==",2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
urYfKANRgMuaQO9lQnBgnQ==,2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-04,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7GE5h/3N3lcro3K9T3aujw==",2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Uen3Ap0lnrgWVWJtFCSo7g==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
F9Jtg6+0qPUKWDgBJxG8cA==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Y/nf8iBu/UCaNAuIRRjVwA==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
lCD23Awt3KotauWenCRr5w==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
s27V1tbCAysovKSY1XcdWQ==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
GEAVJz1gd3SThbDZR01fcA==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
zSepnWFgLH0tQb1s4mxKZQ==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
WDsSR+yQGqoMMBfCxqkZlw==,2022-07-05,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
dUXVADLWvf2uvh+Q6TNrMw==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
RQBsCvxlogTNUidSygqgcQ==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3Whh6FLR1MSfsuHKVdCEYQ==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ZmjMhgyYl6o8iFq964FEWg==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Veep00i4vvZbTAVD6GMoiA==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
v9uJC6CIm0KR00+LpWQUBg==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xt/PY4N2zkZQgtlZ9Cg82w==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7zai/c69uF/NhB95HgKuYw==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"1jx1AjqUwE9sbCyafQnUNQ==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4oH5e29koOH9zNYW8Kwcsg==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4btLP2zvi8eBV0t08fdkKQ==",2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
V7J42heW8l19wiBJ8UpRyw==,2022-07-06,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
AN9at3LlvDamqXq8dvHD4w==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
JBV4ilPNTtWevrqq146kyg==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ZxxZ87IcpgSh4lQ/VSIjnA==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
W6fRYNhsTNHQkvkoFEUaVQ==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
er3/fOrRpmyqiRaC0CaFcg==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
GEAVJz1gd3SThbDZR01fcA==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
cOCixiBbcAHemYgbNdoTcw==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
DqezK7HAqZ+GovyRuzxD1A==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
fvYhEtD56gROaXqCi9/z/Q==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QoHEss2e+b385deeX2p39Q==,2022-07-07,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
W6fRYNhsTNHQkvkoFEUaVQ==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"0A5RkQrm+GBgG7KSFk/xhw==",2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Ghk2iJmzSUW4qLsmJgwOcw==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4b7l8C489HEJirtoe7xtFg==",2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"14RMzQMoG017OLkaDBFjng==",2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
m7Hk77dySHBbxrKgro1Hjg==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
WDsSR+yQGqoMMBfCxqkZlw==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"8ncYOMYXeKDelzX40EnuLA==",2022-07-08,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QZBiEFECZAgVl5IkN9/cFw==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qEF/fPDQLJPXIx6RiSIP1A==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Ghk2iJmzSUW4qLsmJgwOcw==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Bcs3CbYx2EpbL9otxlEUmg==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4pssft0TgDfiQexjbe25lw==",2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
iFFApiXZ2wPdS666BLpKZw==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
IdKyooyTjAbvCA7p+ujKCw==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
gPRMy8HkmaiyX+13OxuP/A==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
wDXJbTe2RLmAMKsPm5zZDg==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"75lEf3nSWLSf6GncqhR9gQ==",2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
HxWcXHURvvtOJkrXAcDxQg==,2022-07-09,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
hvvcK5gx+FdZE6DZA3df+Q==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
IdKyooyTjAbvCA7p+ujKCw==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"0A5RkQrm+GBgG7KSFk/xhw==",2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"72brUr/DKItStlTen5pHYg==",2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QZBiEFECZAgVl5IkN9/cFw==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
v9uJC6CIm0KR00+LpWQUBg==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
fDgyPW0yy0+9ietMvl0vmA==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
MRcEXu/KG95hsIyJM/816A==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3iITAz/ADjFv3PDTgTjxSg==",2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qEF/fPDQLJPXIx6RiSIP1A==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
HJccOn6v5KHqBa8wRu42oQ==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
orbgZNBGuhZZx63HTAbyIw==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
JBV4ilPNTtWevrqq146kyg==,2022-07-10,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
gPRMy8HkmaiyX+13OxuP/A==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xnLJlU804PSS9tXKmm7gZQ==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
GOl6BQXsy0zvbvIWIoKEQw==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Z7/6qvk8WKH3uR6IMYlCxw==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"75lEf3nSWLSf6GncqhR9gQ==",2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
v9uJC6CIm0KR00+LpWQUBg==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7SeM1pmnTTTXfhI+x3ldng==",2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
wjWDL/+l9D+LVt/9gNMH5Q==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xSi5UajdkNHXppWOTm6g8w==,2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-07-11,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3iITAz/ADjFv3PDTgTjxSg==",2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7GE5h/3N3lcro3K9T3aujw==",2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
T+RA0/fgzbUBLF89D4AEDA==,2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
e/6IajqZ922YY1rh2ErMJQ==,2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
GOl6BQXsy0zvbvIWIoKEQw==,2022-07-12,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
pz7LUOs9i7xgncmHVxQvOw==,2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
hi1ErLiMLDP0HWvMqLKv6g==,2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"0A5RkQrm+GBgG7KSFk/xhw==",2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
wDXJbTe2RLmAMKsPm5zZDg==,2022-07-13,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
eCd4MBHIR4qUWapg05TFLQ==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
WDsSR+yQGqoMMBfCxqkZlw==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
wjWDL/+l9D+LVt/9gNMH5Q==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
prNQwR2IPPsvGpFgOpcGaQ==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
BH4aptg763J0WNnw0OS9hw==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QoHEss2e+b385deeX2p39Q==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
zmZPan/KZoyrIR2r/SvLdA==,2022-07-14,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Hamw6F2EZmJfI2glmE2NEg==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
e/6IajqZ922YY1rh2ErMJQ==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
jVhb69DTRT5TSWYEiUrlbg==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
dQAFHVkiiCKfawYALbHZeA==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
H2Tik+BqoLgAQX4uSw/8vA==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
v9uJC6CIm0KR00+LpWQUBg==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xiXTXOEbWU+HnGOUmgc9/w==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qmZRB16NnnCdNHWUcSyVDQ==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
qmZRB16NnnCdNHWUcSyVDQ==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
eLWkkjmSeHVGjb9tp+CJpQ==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"8ncYOMYXeKDelzX40EnuLA==",2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
QZBiEFECZAgVl5IkN9/cFw==,2022-07-15,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
eoqO46DzxSrKA2rredUNyQ==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
pLOCMIX+imLIzoDehgdOPA==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
geIiJ1L04w2qAE0qzQUb2g==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Hamw6F2EZmJfI2glmE2NEg==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
ytNOQh7e6qNGQNC0T3RBxw==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
dpfu6t8G4blqMn55KM8bSg==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
b6lW5fOrJiJUE7dwhEp9VQ==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Bcs3CbYx2EpbL9otxlEUmg==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7SeM1pmnTTTXfhI+x3ldng==",2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4btLP2zvi8eBV0t08fdkKQ==",2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xnLJlU804PSS9tXKmm7gZQ==,2022-07-16,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
IdKyooyTjAbvCA7p+ujKCw==,2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
HWpnvfSvYzUsQCcCKhetIg==,2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"3Xuq0acIoGEgw19qflIoog==",2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
nPrRQwP3UZo2KBlM2mJ8fg==,2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"787jk0VnxM8/sv/0TkvO6A==",2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"75lEf3nSWLSf6GncqhR9gQ==",2022-07-17,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-18,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-07-18,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"4b7l8C489HEJirtoe7xtFg==",2022-07-18,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
"7zai/c69uF/NhB95HgKuYw==",2022-07-18,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
xSi5UajdkNHXppWOTm6g8w==,2022-07-18,2022-07-01 00:00:00.000 +0200,6791.55,1391.91,44,17,435.18
